time,code,open,close,high,low,volume,money
2017-07-11,V8888.XDCE,6553.682,6586.636,6639.13,6495.856,322724.0,10688286100.0
2017-07-11,CS8888.XDCE,2016.93,2017.612,2028.816,2012.479,314014.0,6347529400.0
2017-07-11,BU8888.XSGE,2384.7,2461.959,2483.928,2383.577,1125220.0,27426350760.0
2017-07-11,FB8888.XDCE,74.72,75.8,77.48,74.72,66.0,2495500.0
2017-07-11,TF8888.CCFX,97.903,97.903,98.002,97.875,10224.0,10013331800.0
2017-07-11,T8888.CCFX,95.068,95.186,95.342,95.043,47041.0,44794981250.0
2017-07-11,MA8888.XZCE,2451.168,2494.703,2509.714,2446.6,1249392.0,31078484700.0
2017-07-11,WH8888.XZCE,2607.658,2603.87,2615.882,2593.923,1682.0,87356700.0
2017-07-11,P8888.XDCE,5398.476,5404.712,5433.935,5360.002,596266.0,32457097600.0
2017-07-11,I8888.XDCE,475.541,484.092,492.541,473.941,2813956.0,136759934700.0
2017-07-11,PP8888.XDCE,8085.534,8077.259,8160.602,8003.736,539396.0,21789379200.0
2017-07-11,CU8888.XSGE,46859.6,47237.806,47348.041,46768.942,310350.0,72681320800.0
2017-07-11,WR8888.XSGE,2882.582,2882.582,2882.582,2882.582,0.0,0.0
2017-07-11,TA8888.XZCE,4958.87,5174.333,5182.525,4954.592,3144504.0,80126760400.0
2017-07-11,AU8888.XSGE,269.441,270.095,270.788,269.043,140154.0,37836593700.0
2017-07-11,SR8888.XZCE,6241.275,6237.374,6280.401,6202.893,553014.0,34398085800.0
2017-07-11,J8888.XDCE,1817.209,1860.28,1870.204,1809.151,208336.0,38530152700.0
2017-07-11,SM8888.XZCE,6594.855,6590.715,6658.2,6564.914,105828.0,3501864700.0
2017-07-11,PM8888.XZCE,2406.0,2406.0,2406.0,2406.0,0.0,0.0
2017-07-11,SF8888.XZCE,5571.925,5570.042,5612.175,5545.101,10878.0,307016900.0
2017-07-11,FU8888.XSGE,3771.0,3769.333,3771.0,3771.0,0.0,0.0
2017-07-11,B8888.XDCE,3326.578,3328.556,3354.269,3300.866,84.0,2796800.0
2017-07-11,BB8888.XDCE,114.475,114.475,114.475,114.475,0.0,0.0
2017-07-11,OI8888.XZCE,6679.163,6671.271,6723.509,6617.752,304308.0,20180981200.0
2017-07-11,A8888.XDCE,3879.128,3889.909,3921.517,3877.345,247066.0,9628485200.0
2017-07-11,IH8888.CCFX,2530.942,2562.945,2580.396,2528.556,12539.0,9623403480.0
2017-07-11,JD8888.XDCE,3846.615,3867.78,3887.464,3833.456,426114.0,16279528400.0
2017-07-11,ZN8888.XSGE,22689.32,22998.728,23078.109,22508.815,793246.0,90509138550.0
2017-07-11,LR8888.XZCE,2892.167,2892.167,2892.167,2892.167,0.0,0.0
2017-07-11,AL8888.XSGE,14130.676,14161.306,14174.863,13993.263,294900.0,20787673300.0
2017-07-11,IC8888.CCFX,6127.073,6063.378,6129.275,6049.899,14252.0,17455222960.0
2017-07-11,NI8888.XSGE,73656.888,74668.332,74831.55,73300.22,352620.0,26116437180.0
2017-07-11,ZC8888.XZCE,588.801,596.489,598.307,587.974,259416.0,15423601000.0
2017-07-11,JR8888.XZCE,3234.834,3234.834,3234.834,3234.834,0.0,0.0
2017-07-11,M8888.XDCE,2930.345,2935.784,2959.847,2897.924,2198644.0,64449729500.0
2017-07-11,C8888.XDCE,1693.707,1693.95,1698.488,1688.915,647844.0,10935334600.0
2017-07-11,SN8888.XSGE,143453.649,144788.698,144826.706,143062.893,13442.0,1934806600.0
2017-07-11,IF8888.CCFX,3619.457,3647.973,3677.81,3618.442,19349.0,21223722840.0
2017-07-11,RB8888.XSGE,3399.521,3519.341,3550.045,3391.485,7799790.0,273001009940.0
2017-07-11,JM8888.XDCE,1125.344,1146.008,1162.931,1114.893,303442.0,20949113000.0
2017-07-11,CF8888.XZCE,15072.573,14894.955,15102.015,14847.733,201192.0,15080393200.0
2017-07-11,RS8888.XZCE,5289.0,5291.0,5366.0,5233.0,30.0,1584900.0
2017-07-11,AG8888.XSGE,3675.44,3732.355,3766.25,3666.285,1145248.0,63968191050.0
2017-07-11,Y8888.XDCE,6180.328,6212.678,6247.785,6152.707,642682.0,39747420200.0
2017-07-11,RM8888.XZCE,2371.772,2376.067,2395.295,2355.536,691742.0,16571131900.0
2017-07-11,RU8888.XSGE,13012.431,13248.786,13352.047,12925.253,790950.0,103812319200.0
2017-07-11,PB8888.XSGE,17542.937,17930.229,17955.565,17464.013,89698.0,7958275350.0
2017-07-11,RI8888.XZCE,2735.125,2734.167,2738.0,2733.208,22.0,1201000.0
2017-07-11,FG8888.XZCE,1348.764,1366.242,1386.218,1341.752,300516.0,8247857300.0
2017-07-12,FU8888.XSGE,3831.333,3792.6659999999997,3831.333,3792.333,14.0,2673000.0
2017-07-12,PM8888.XZCE,2406.0,2406.0,2406.0,2406.0,0.0,0.0
2017-07-12,P8888.XDCE,5383.625,5379.828,5430.701999999999,5359.83,492206.0,26754998400.0
2017-07-12,RI8888.XZCE,2733.808,2733.808,2733.808,2733.808,2.0,109200.0
2017-07-12,OI8888.XZCE,6660.64,6677.428000000001,6721.727,6638.804,215864.0,14317719700.0
2017-07-12,AL8888.XSGE,14136.343,14200.979,14265.811000000002,14126.001,294274.0,20923800650.0
2017-07-12,RS8888.XZCE,5290.0,5290.0,5290.0,5290.0,2.0,105800.0
2017-07-12,AG8888.XSGE,3750.685,3788.5290000000005,3828.363,3737.7009999999996,836598.0,47491120830.0
2017-07-12,V8888.XDCE,6612.99,6505.06,6630.231,6470.129,252158.0,8317783300.0
2017-07-12,RU8888.XSGE,13226.333,13602.803999999998,13787.335,13197.858999999999,1078558.0,145943244000.0
2017-07-12,SF8888.XZCE,5566.691999999999,5549.496999999999,5579.149,5521.023,8568.0,241328100.0
2017-07-12,B8888.XDCE,3325.59,3328.5570000000002,3333.502,3316.69,66.0,2194200.0
2017-07-12,HC8888.XSGE,3538.289,3568.614,3605.633,3538.2729999999997,718292.0,25754680300.0
2017-07-12,JR8888.XZCE,3234.8340000000003,3234.8340000000003,3234.8340000000003,3234.8340000000003,0.0,0.0
2017-07-12,L8888.XDCE,9027.735999999999,9056.712,9141.65,9001.038,751164.0,34098484600.0
2017-07-12,FG8888.XZCE,1365.764,1347.977,1379.67,1342.705,294596.0,8060370100.0
2017-07-12,SM8888.XZCE,6626.178000000001,6521.804,6652.971,6480.326,108640.0,3569364700.0
2017-07-12,CS8888.XDCE,2022.315,2020.1329999999998,2032.8010000000002,2013.4470000000001,345482.0,6994513500.0
2017-07-12,PP8888.XDCE,8132.429,8066.316999999999,8196.589,8039.04,509524.0,20673318900.0
2017-07-12,A8888.XDCE,3879.039,3908.157,3944.054,3866.968,286138.0,11188260600.0
2017-07-12,SR8888.XZCE,6229.283,6235.158,6268.076,6207.46,601012.0,37485796600.0
2017-07-12,M8888.XDCE,2918.522,2923.803,2939.605,2914.389,1338636.0,39140608400.0
2017-07-12,C8888.XDCE,1696.096,1698.9589999999998,1706.5620000000001,1693.98,671584.0,11373757500.0
2017-07-12,RM8888.XZCE,2364.558,2377.9539999999997,2390.64,2361.804,456222.0,10949088900.0
2017-07-12,I8888.XDCE,483.77099999999996,483.085,494.039,478.57800000000003,2682206.0,131233830500.0
2017-07-12,AU8888.XSGE,270.194,271.08799999999997,271.73900000000003,269.35,156986.0,42506158900.0
2017-07-12,IH8888.CCFX,2564.611,2549.2889999999998,2592.734,2540.101,15230.0,11744688600.0
2017-07-12,WR8888.XSGE,2882.5820000000003,2882.5820000000003,2882.5820000000003,2882.5820000000003,0.0,0.0
2017-07-12,TA8888.XZCE,5154.638,5238.855,5283.245,5149.0740000000005,2503050.0,65510421200.0
2017-07-12,PB8888.XSGE,17911.944,17882.942,18041.148999999998,17787.336,72020.0,6457411050.0
2017-07-12,BB8888.XDCE,114.475,114.475,114.475,114.475,0.0,0.0
2017-07-12,CF8888.XZCE,14914.905,15036.671,15113.833999999999,14892.472,205894.0,15527099300.0
2017-07-12,TF8888.CCFX,97.959,97.89200000000001,98.068,97.845,15525.0,15207422100.0
2017-07-12,BU8888.XSGE,2457.982,2464.154,2506.68,2451.3779999999997,941186.0,23209130360.0
2017-07-12,J8888.XDCE,1852.068,1835.8229999999999,1866.58,1823.0220000000002,202940.0,37605407800.0
2017-07-12,ZC8888.XZCE,597.18,582.534,599.66,577.438,350200.0,20664136600.0
2017-07-12,SN8888.XSGE,144688.394,145449.4,145560.422,144565.893,15556.0,2257130160.0
2017-07-12,FB8888.XDCE,75.967,75.967,75.967,75.967,4.0,151100.0
2017-07-12,JM8888.XDCE,1148.736,1132.655,1162.8419999999999,1127.036,247538.0,17095095200.0
2017-07-12,ZN8888.XSGE,22907.162999999997,23315.04,23398.946,22885.382,820970.0,95433849700.0
2017-07-12,IC8888.CCFX,6073.121999999999,6036.486999999999,6078.158,5969.313,18236.0,22058649040.0
2017-07-12,NI8888.XSGE,74582.459,76088.282,76389.51400000001,74502.636,475678.0,35929224540.0
2017-07-12,RB8888.XSGE,3522.42,3532.3059999999996,3573.1290000000004,3509.6679999999997,6195484.0,220654465240.0
2017-07-12,T8888.CCFX,95.27799999999999,95.26,95.473,95.185,50182.0,47845128650.0
2017-07-12,IF8888.CCFX,3653.625,3624.08,3663.631,3606.115,19829.0,21711676740.0
2017-07-12,MA8888.XZCE,2480.299,2478.132,2520.554,2465.426,1202976.0,30009450700.0
2017-07-12,WH8888.XZCE,2606.135,2609.0460000000003,2619.854,2604.173,1692.0,88371300.0
2017-07-12,LR8888.XZCE,2892.167,2892.167,2892.167,2892.167,0.0,0.0
2017-07-12,Y8888.XDCE,6203.5019999999995,6202.285,6248.932,6180.354,409666.0,25364947900.0
2017-07-12,JD8888.XDCE,3865.658,3814.268,3874.244,3772.532,726860.0,27818935500.0
2017-07-12,CU8888.XSGE,47100.129,47448.52099999999,47661.844000000005,46887.08900000001,385758.0,91093057200.0
2017-07-13,SM8888.XZCE,6532.2880000000005,6571.503000000001,6626.951999999999,6507.948,69272.0,2276715600.0
2017-07-13,SR8888.XZCE,6237.904,6236.6669999999995,6252.84,6218.064,349098.0,21744993500.0
2017-07-13,FU8888.XSGE,3795.6,3806.4,3795.6,3795.6,0.0,0.0
2017-07-13,TA8888.XZCE,5237.960999999999,5270.451,5278.116,5217.495,1546106.0,40704157100.0
2017-07-13,PB8888.XSGE,17907.272,17864.471,17958.341,17754.911,44758.0,3998830900.0
2017-07-13,HC8888.XSGE,3572.598,3660.177,3663.9829999999997,3555.884,841308.0,30436265640.0
2017-07-13,WR8888.XSGE,2882.5820000000003,2882.5820000000003,2882.5820000000003,2882.5820000000003,0.0,0.0
2017-07-13,A8888.XDCE,3908.368,3893.8920000000003,3923.6009999999997,3884.27,193414.0,7545460100.0
2017-07-13,RM8888.XZCE,2374.813,2349.889,2402.3320000000003,2337.107,1018608.0,24386317900.0
2017-07-13,RI8888.XZCE,2730.16,2734.0,2734.0,2730.16,12.0,668300.0
2017-07-13,CU8888.XSGE,47581.428,47584.723,47715.367999999995,47333.469000000005,265634.0,62822932300.0
2017-07-13,I8888.XDCE,484.34,486.392,488.98400000000004,475.55,2297270.0,111546269300.0
2017-07-13,WH8888.XZCE,2612.158,2622.329,2627.039,2608.5460000000003,1670.0,87801100.0
2017-07-13,CS8888.XDCE,2016.6689999999999,2005.519,2020.241,1993.589,496182.0,9951563600.0
2017-07-13,JR8888.XZCE,3250.0009999999997,3256.3340000000003,3256.3340000000003,3250.0009999999997,8.0,532700.0
2017-07-13,SF8888.XZCE,5566.145,5558.25,5578.624,5537.5869999999995,7042.0,198865700.0
2017-07-13,PP8888.XDCE,8062.073,8027.56,8108.259,7959.221,521944.0,20946512500.0
2017-07-13,AU8888.XSGE,272.418,271.844,272.545,271.149,155570.0,42262798200.0
2017-07-13,JD8888.XDCE,3805.4590000000003,3796.393,3819.373,3783.509,326032.0,12250378700.0
2017-07-13,LR8888.XZCE,2853.167,2904.8340000000003,2930.167,2853.167,48.0,2791100.0
2017-07-13,IH8888.CCFX,2557.801,2593.0,2593.482,2553.339,12792.0,9894210840.0
2017-07-13,RU8888.XSGE,13592.153,13661.428,13725.265,13483.271999999999,736140.0,100223191800.0
2017-07-13,B8888.XDCE,3327.5679999999998,3317.679,3328.5570000000002,3317.679,40.0,1329400.0
2017-07-13,PM8888.XZCE,2472.0,2472.0,2472.0,2472.0,6.0,742800.0
2017-07-13,AG8888.XSGE,3831.384,3819.4790000000003,3839.4629999999997,3807.595,526148.0,30155264010.0
2017-07-13,P8888.XDCE,5383.776,5354.1630000000005,5403.729,5330.1669999999995,482102.0,26069117100.0
2017-07-13,FB8888.XDCE,76.02,76.05,76.05,76.02,6.0,226600.0
2017-07-13,V8888.XDCE,6500.476,6538.53,6572.812,6423.898,250578.0,8221368400.0
2017-07-13,SN8888.XSGE,145740.68300000002,145953.94199999998,146392.31900000002,144988.462,12922.0,1883449360.0
2017-07-13,CF8888.XZCE,15048.77,15066.723,15124.956,15000.876,190928.0,14441523200.0
2017-07-13,BU8888.XSGE,2465.23,2490.489,2494.1479999999997,2445.522,800298.0,19740567720.0
2017-07-13,AL8888.XSGE,14194.532,14311.25,14341.503999999999,14188.242,233930.0,16700776150.0
2017-07-13,RS8888.XZCE,5291.0,5294.0,5294.0,5288.0,10.0,529100.0
2017-07-13,JM8888.XDCE,1136.847,1174.468,1183.268,1132.251,367682.0,25727050400.0
2017-07-13,ZC8888.XZCE,583.418,593.4680000000001,594.021,579.112,310442.0,18255174600.0
2017-07-13,BB8888.XDCE,114.475,114.475,114.475,114.475,0.0,0.0
2017-07-13,FG8888.XZCE,1349.764,1358.42,1359.296,1333.4979999999998,260704.0,7050591000.0
2017-07-13,TF8888.CCFX,97.93700000000001,97.946,98.072,97.885,13092.0,12826920100.0
2017-07-13,ZN8888.XSGE,23370.602000000003,23300.405,23411.355,23097.597,629936.0,73321377350.0
2017-07-13,NI8888.XSGE,76095.37700000001,76488.11,76719.796,75722.145,379096.0,28891512460.0
2017-07-13,RB8888.XSGE,3536.12,3618.312,3621.022,3517.948,6957372.0,249256975420.0
2017-07-13,Y8888.XDCE,6200.1669999999995,6162.729,6225.0419999999995,6135.399,484128.0,29843952500.0
2017-07-13,L8888.XDCE,9035.421,9111.329,9225.826,9004.688,725838.0,33173555800.0
2017-07-13,T8888.CCFX,95.36,95.40100000000001,95.56700000000001,95.303,49343.0,47098954100.0
2017-07-13,J8888.XDCE,1838.648,1853.892,1868.4370000000001,1824.3529999999998,204246.0,37800093800.0
2017-07-13,IF8888.CCFX,3631.505,3664.1479999999997,3666.865,3627.3,18253.0,20038032660.0
2017-07-13,MA8888.XZCE,2480.618,2464.999,2488.16,2430.444,1106322.0,27218334900.0
2017-07-13,IC8888.CCFX,6050.420999999999,6060.899,6102.3640000000005,6032.029,15764.0,19225370840.0
2017-07-13,M8888.XDCE,2918.9429999999998,2857.567,2935.058,2847.5570000000002,2286018.0,65832955600.0
2017-07-13,C8888.XDCE,1694.523,1682.781,1695.28,1679.5379999999998,874230.0,14692141100.0
2017-07-13,OI8888.XZCE,6672.557,6621.427,6713.204000000001,6609.257,264632.0,17531993000.0
2017-07-14,CU8888.XSGE,47622.095,47344.773,47639.246,47107.787000000004,278330.0,65632124800.0
2017-07-14,RI8888.XZCE,2734.542,2742.792,2743.7090000000003,2734.542,26.0,1420600.0
2017-07-14,T8888.CCFX,95.34299999999999,95.399,95.40299999999999,95.251,32624.0,31100256250.0
2017-07-14,BB8888.XDCE,114.475,114.475,114.475,114.475,0.0,0.0
2017-07-14,WH8888.XZCE,2622.843,2617.953,2630.337,2615.305,1590.0,83413500.0
2017-07-14,JD8888.XDCE,3780.52,3836.948,3847.82,3754.743,441906.0,16822247400.0
2017-07-14,PP8888.XDCE,8054.687,8070.806,8115.608,8011.191999999999,372926.0,15036463200.0
2017-07-14,JR8888.XZCE,3378.0,3319.0,3378.0,3290.0,12.0,797000.0
2017-07-14,A8888.XDCE,3891.526,3825.7529999999997,3891.85,3814.135,283962.0,10898613200.0
2017-07-14,I8888.XDCE,484.472,476.746,485.61,467.164,2720898.0,129872319200.0
2017-07-14,IH8888.CCFX,2595.768,2622.594,2622.861,2586.115,12184.0,9514984260.0
2017-07-14,JM8888.XDCE,1173.3239999999998,1159.241,1176.114,1147.8419999999999,262470.0,18377655100.0
2017-07-14,PB8888.XSGE,17835.144,17581.578999999998,17862.22,17449.938000000002,69200.0,6089781400.0
2017-07-14,WR8888.XSGE,2882.5820000000003,2882.5820000000003,2882.5820000000003,2882.5820000000003,0.0,0.0
2017-07-14,IF8888.CCFX,3662.933,3682.792,3683.6679999999997,3648.855,16390.0,18066827160.0
2017-07-14,HC8888.XSGE,3651.442,3574.895,3656.3790000000004,3540.473,1013614.0,36475079600.0
2017-07-14,V8888.XDCE,6527.741,6481.512,6563.2390000000005,6423.866,227390.0,7438638400.0
2017-07-14,AG8888.XSGE,3813.574,3769.68,3816.5409999999997,3748.7859999999996,619434.0,35105599260.0
2017-07-14,L8888.XDCE,9126.929,9139.253,9176.233,9081.364,490810.0,22433228500.0
2017-07-14,Y8888.XDCE,6139.0019999999995,6111.397,6160.124,6082.286,470052.0,28688984800.0
2017-07-14,RS8888.XZCE,5181.0,5275.0,5350.0,5181.0,48.0,2536500.0
2017-07-14,RM8888.XZCE,2342.4,2303.03,2350.0389999999998,2290.26,898564.0,20996584700.0
2017-07-14,SF8888.XZCE,5544.095,5564.670999999999,5588.335999999999,5543.9130000000005,6806.0,192574700.0
2017-07-14,FU8888.XSGE,3791.4,3754.8,3846.0,3754.8,6.0,1140900.0
2017-07-14,MA8888.XZCE,2466.879,2482.015,2501.633,2453.239,1242320.0,30829830300.0
2017-07-14,CS8888.XDCE,2001.3470000000002,2002.578,2008.3529999999998,1993.285,248908.0,4988804600.0
2017-07-14,CF8888.XZCE,15054.957,15081.319,15150.72,14891.945,245408.0,18527488100.0
2017-07-14,M8888.XDCE,2844.643,2809.02,2855.724,2790.119,1943176.0,54771204100.0
2017-07-14,B8888.XDCE,3302.84,3301.8509999999997,3311.741,3301.8509999999997,22.0,727200.0
2017-07-14,J8888.XDCE,1851.266,1820.6660000000002,1853.904,1803.507,240286.0,44119069100.0
2017-07-14,C8888.XDCE,1675.644,1682.527,1686.234,1673.684,733578.0,12334221100.0
2017-07-14,SN8888.XSGE,145568.161,143452.524,145845.423,143367.65300000002,19926.0,2877399980.0
2017-07-14,RB8888.XSGE,3618.435,3513.197,3618.803,3490.9179999999997,9365502.0,333210940980.0
2017-07-14,TF8888.CCFX,97.90899999999999,97.89,97.94200000000001,97.795,15224.0,14901736250.0
